order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status,order_amount,month,order_day,is_repeat_order,user_order_no
O002275,U00711,2025-11-30,P010,即食燕麦组合,食品饮料,1,49.89,社群团购,华北,已支付,49.89,2025-11,2025-11-30,True,4
O002276,U01394,2025-03-24,P001,无线蓝牙耳机,数码配件,1,161.03,直播间,华东,已支付,161.03,2025-03,2025-03-24,False,1
O002277,U01000,2025-09-29,P014,香薰加湿器,家居生活,1,189.52,自然搜索,华东,已支付,189.52,2025-09,2025-09-29,False,1
O002278,U00020,2025-06-09,P005,氨基酸洗面奶,美妆个护,3,59.9,自然搜索,东北,已支付,179.7,2025-06,2025-06-09,True,3
O002279,U00603,2025-09-22,P001,无线蓝牙耳机,数码配件,1,172.61,社群团购,西北,已支付,172.61,2025-09,2025-09-22,False,1
O002280,U00947,2025-01-20,P008,通勤帆布包,服饰鞋包,1,135.41,自然搜索,华南,已支付,135.41,2025-01,2025-01-20,False,1
O002281,U00690,2025-09-16,P014,香薰加湿器,家居生活,1,211.45,会员短信,华东,已支付,211.45,2025-09,2025-09-16,True,2
O002282,U00284,2025-03-19,P003,智能手表,数码配件,1,453.45,自然搜索,华南,已支付,453.45,2025-03,2025-03-19,False,1
O002283,U00906,2025-01-16,P001,无线蓝牙耳机,数码配件,1,150.61,自然搜索,华北,已支付,150.61,2025-01,2025-01-16,False,1
O002284,U00283,2025-09-13,P015,收纳箱套装,家居生活,2,91.04,自然搜索,华东,已支付,182.08,2025-09,2025-09-13,True,3
O002285,U00009,2025-03-14,P001,无线蓝牙耳机,数码配件,1,162.36,信息流广告,华中,已支付,162.36,2025-03,2025-03-14,False,1
O002288,U00228,2025-04-02,P013,人体工学椅,家居生活,2,889.18,信息流广告,西南,已支付,1778.36,2025-04,2025-04-02,False,1
O002289,U01387,2025-11-24,P010,即食燕麦组合,食品饮料,2,45.02,信息流广告,华北,已支付,90.04,2025-11,2025-11-24,True,4
O002290,U00528,2025-05-27,P010,即食燕麦组合,食品饮料,1,53.1,自然搜索,华中,已支付,53.1,2025-05,2025-05-27,False,1
O002291,U01090,2025-06-09,P011,精品挂耳咖啡,食品饮料,1,57.02,社群团购,华南,已支付,57.02,2025-06,2025-06-09,True,2
O002292,U00587,2025-11-06,P014,香薰加湿器,家居生活,1,145.67,直播间,西南,已支付,145.67,2025-11,2025-11-06,True,2
O002293,U00667,2025-03-11,P004,补水面膜套装,美妆个护,3,80.77,信息流广告,华东,已支付,242.31,2025-03,2025-03-11,False,1
O002294,U01070,2025-04-16,P002,机械键盘,数码配件,1,295.63,会员短信,华北,已支付,295.63,2025-04,2025-04-16,False,1
O002295,U01108,2025-04-03,P006,精华液礼盒,美妆个护,1,244.51,直播间,华中,已支付,244.51,2025-04,2025-04-03,True,2
O002296,U00927,2025-12-19,P015,收纳箱套装,家居生活,2,68.55,社群团购,华南,已支付,137.1,2025-12,2025-12-19,False,1
O002297,U00965,2025-05-30,P006,精华液礼盒,美妆个护,2,272.63,自然搜索,华东,已支付,545.26,2025-05,2025-05-30,False,1
O002298,U00735,2025-06-18,P010,即食燕麦组合,食品饮料,1,58.67,自然搜索,华南,已支付,58.67,2025-06,2025-06-18,True,3
O002299,U01012,2025-02-24,P002,机械键盘,数码配件,2,332.56,自然搜索,华中,已支付,665.12,2025-02,2025-02-24,False,1
O002300,U00913,2025-05-18,P004,补水面膜套装,美妆个护,1,76.99,自然搜索,东北,已支付,76.99,2025-05,2025-05-18,False,1
O002301,U01158,2025-11-06,P003,智能手表,数码配件,2,532.02,直播间,华北,已支付,1064.04,2025-11,2025-11-06,False,1
O002302,U00953,2025-03-04,P013,人体工学椅,家居生活,1,956.34,自然搜索,华南,已支付,956.34,2025-03,2025-03-04,False,1
O002303,U01061,2025-06-17,P005,氨基酸洗面奶,美妆个护,2,54.14,自然搜索,东北,已支付,108.28,2025-06,2025-06-17,False,1
O002304,U00844,2025-05-18,P014,香薰加湿器,家居生活,1,223.93,会员短信,东北,已支付,223.93,2025-05,2025-05-18,False,1
O002305,U00248,2025-12-12,P015,收纳箱套装,家居生活,1,97.62,社群团购,华南,已支付,97.62,2025-12,2025-12-12,True,3
O002306,U01267,2025-12-24,P004,补水面膜套装,美妆个护,1,66.13,信息流广告,华东,已支付,66.13,2025-12,2025-12-24,True,3
O002307,U00569,2025-12-07,P001,无线蓝牙耳机,数码配件,1,127.23,自然搜索,华东,已支付,127.23,2025-12,2025-12-07,True,4
O002308,U01284,2025-02-15,P008,通勤帆布包,服饰鞋包,3,171.56,直播间,华南,已支付,514.68,2025-02,2025-02-15,False,1
O002309,U00639,2025-01-19,P011,精品挂耳咖啡,食品饮料,2,74.06,社群团购,西南,已支付,148.12,2025-01,2025-01-19,False,1
O002310,U00810,2025-09-04,P008,通勤帆布包,服饰鞋包,1,148.21,信息流广告,华东,已支付,148.21,2025-09,2025-09-04,True,2
O002311,U00457,2025-01-19,P007,轻薄羽绒服,服饰鞋包,1,356.84,直播间,华东,已支付,356.84,2025-01,2025-01-19,False,1
O002312,U01299,2025-07-26,P003,智能手表,数码配件,2,476.13,直播间,华北,已支付,952.26,2025-07,2025-07-26,True,3
O002313,U00179,2025-02-03,P005,氨基酸洗面奶,美妆个护,1,71.86,会员短信,西南,已支付,71.86,2025-02,2025-02-03,False,1
O002314,U01370,2025-06-22,P011,精品挂耳咖啡,食品饮料,2,67.31,会员短信,华中,已支付,134.62,2025-06,2025-06-22,True,2
O002315,U01324,2025-12-01,P005,氨基酸洗面奶,美妆个护,1,57.49,会员短信,华北,已支付,57.49,2025-12,2025-12-01,True,4
O002316,U00315,2025-06-01,P005,氨基酸洗面奶,美妆个护,2,47.22,会员短信,东北,已支付,94.44,2025-06,2025-06-01,False,1
O002317,U00153,2025-03-13,P001,无线蓝牙耳机,数码配件,2,185.48,信息流广告,华东,已支付,370.96,2025-03,2025-03-13,False,1
O002318,U00250,2025-04-04,P008,通勤帆布包,服饰鞋包,1,147.14,直播间,华北,已支付,147.14,2025-04,2025-04-04,False,1
O002319,U00331,2025-05-08,P003,智能手表,数码配件,1,468.89,信息流广告,西南,已支付,468.89,2025-05,2025-05-08,True,3
O002320,U01139,2025-06-17,P004,补水面膜套装,美妆个护,1,72.26,直播间,华南,已支付,72.26,2025-06,2025-06-17,True,2
O002321,U00118,2025-06-06,P006,精华液礼盒,美妆个护,1,245.23,信息流广告,东北,已支付,245.23,2025-06,2025-06-06,False,1
O002322,U00714,2025-11-12,P012,坚果礼盒,食品饮料,1,107.63,会员短信,华南,已支付,107.63,2025-11,2025-11-12,False,1
O002323,U01390,2025-11-23,P010,即食燕麦组合,食品饮料,1,55.53,会员短信,华南,已支付,55.53,2025-11,2025-11-23,True,3
O002324,U00680,2025-12-20,P013,人体工学椅,家居生活,1,911.02,自然搜索,华北,已支付,911.02,2025-12,2025-12-20,True,3
O002325,U00527,2025-01-25,P009,跑步运动鞋,服饰鞋包,2,331.2,直播间,华南,已支付,662.4,2025-01,2025-01-25,False,1
O002326,U01354,2025-02-21,P010,即食燕麦组合,食品饮料,1,62.02,信息流广告,华东,已支付,62.02,2025-02,2025-02-21,False,1
O002327,U01126,2025-11-01,P002,机械键盘,数码配件,1,229.33,信息流广告,华东,已支付,229.33,2025-11,2025-11-01,False,1
O002328,U00355,2025-08-13,P004,补水面膜套装,美妆个护,1,65.22,直播间,东北,已支付,65.22,2025-08,2025-08-13,True,3
O002329,U00780,2025-07-24,P001,无线蓝牙耳机,数码配件,1,206.75,自然搜索,华东,已支付,206.75,2025-07,2025-07-24,True,3
O002330,U00231,2025-07-09,P009,跑步运动鞋,服饰鞋包,1,347.57,信息流广告,华东,已支付,347.57,2025-07,2025-07-09,False,1
O002331,U01095,2025-06-10,P005,氨基酸洗面奶,美妆个护,2,54.83,信息流广告,西南,已支付,109.66,2025-06,2025-06-10,False,1
O002332,U00420,2025-12-27,P001,无线蓝牙耳机,数码配件,1,154.71,自然搜索,东北,已支付,154.71,2025-12,2025-12-27,True,2
O002333,U00739,2025-12-17,P006,精华液礼盒,美妆个护,1,226.99,信息流广告,华南,已支付,226.99,2025-12,2025-12-17,True,2
O002334,U00374,2025-05-02,P009,跑步运动鞋,服饰鞋包,1,308.07,信息流广告,华北,已支付,308.07,2025-05,2025-05-02,True,2
O002335,U00907,2025-04-16,P013,人体工学椅,家居生活,1,753.86,信息流广告,华北,已支付,753.86,2025-04,2025-04-16,False,1
O002336,U00822,2025-05-18,P014,香薰加湿器,家居生活,1,165.46,自然搜索,华中,已支付,165.46,2025-05,2025-05-18,False,1
O002337,U00767,2025-06-20,P001,无线蓝牙耳机,数码配件,1,127.93,会员短信,华中,已支付,127.93,2025-06,2025-06-20,True,3
O002338,U00119,2025-03-28,P008,通勤帆布包,服饰鞋包,1,166.32,自然搜索,华南,已支付,166.32,2025-03,2025-03-28,False,1
O002339,U00129,2025-10-13,P012,坚果礼盒,食品饮料,1,110.9,信息流广告,华北,已支付,110.9,2025-10,2025-10-13,True,2
O002340,U00567,2025-08-14,P012,坚果礼盒,食品饮料,2,111.13,自然搜索,华中,已支付,222.26,2025-08,2025-08-14,False,1
O002342,U00855,2025-09-01,P005,氨基酸洗面奶,美妆个护,1,61.2,直播间,华东,已支付,61.2,2025-09,2025-09-01,True,2
O002343,U00437,2025-08-01,P008,通勤帆布包,服饰鞋包,2,137.72,自然搜索,华东,已支付,275.44,2025-08,2025-08-01,True,2
O002344,U01139,2025-09-23,P001,无线蓝牙耳机,数码配件,2,193.24,自然搜索,华东,已支付,386.48,2025-09,2025-09-23,True,3
O002346,U00265,2025-10-05,P015,收纳箱套装,家居生活,3,87.48,社群团购,西南,已支付,262.44,2025-10,2025-10-05,True,2
O002347,U00785,2025-08-20,P009,跑步运动鞋,服饰鞋包,1,309.65,社群团购,西北,已支付,309.65,2025-08,2025-08-20,False,1
O002348,U00050,2025-12-30,P015,收纳箱套装,家居生活,1,76.63,会员短信,东北,已支付,76.63,2025-12,2025-12-30,True,4
O002349,U00548,2025-08-29,P012,坚果礼盒,食品饮料,1,126.54,直播间,西南,已支付,126.54,2025-08,2025-08-29,True,4
O002350,U00421,2025-06-22,P010,即食燕麦组合,食品饮料,1,39.11,自然搜索,华中,已支付,39.11,2025-06,2025-06-22,True,2
O002351,U00503,2025-01-26,P009,跑步运动鞋,服饰鞋包,1,357.29,直播间,西北,已支付,357.29,2025-01,2025-01-26,False,1
O002352,U00506,2025-09-23,P001,无线蓝牙耳机,数码配件,1,207.8,直播间,西南,已支付,207.8,2025-09,2025-09-23,False,1
O002353,U00784,2025-06-03,P015,收纳箱套装,家居生活,1,83.4,信息流广告,华北,已支付,83.4,2025-06,2025-06-03,True,3
O002354,U00840,2025-01-30,P005,氨基酸洗面奶,美妆个护,1,56.5,自然搜索,华中,已支付,56.5,2025-01,2025-01-30,False,1
O002355,U00354,2025-09-25,P014,香薰加湿器,家居生活,3,208.22,直播间,华北,已支付,624.66,2025-09,2025-09-25,False,1
O002356,U01134,2025-02-17,P009,跑步运动鞋,服饰鞋包,1,342.46,自然搜索,华中,已支付,342.46,2025-02,2025-02-17,False,1
O002357,U01157,2025-06-15,P011,精品挂耳咖啡,食品饮料,1,54.79,自然搜索,华南,已支付,54.79,2025-06,2025-06-15,True,2
O002358,U00868,2025-04-04,P012,坚果礼盒,食品饮料,2,140.51,会员短信,华北,已支付,281.02,2025-04,2025-04-04,True,2
O002359,U00670,2025-05-20,P010,即食燕麦组合,食品饮料,2,63.66,会员短信,华东,已支付,127.32,2025-05,2025-05-20,True,2
O002360,U00276,2025-06-07,P004,补水面膜套装,美妆个护,3,76.06,会员短信,华东,已支付,228.18,2025-06,2025-06-07,False,1
O002361,U00576,2025-09-06,P011,精品挂耳咖啡,食品饮料,1,83.24,自然搜索,西南,已支付,83.24,2025-09,2025-09-06,True,3
O002362,U01326,2025-12-02,P006,精华液礼盒,美妆个护,2,205.19,自然搜索,华北,已支付,410.38,2025-12,2025-12-02,True,5
O002363,U01086,2025-11-03,P005,氨基酸洗面奶,美妆个护,1,63.03,直播间,华中,已支付,63.03,2025-11,2025-11-03,True,4
O002364,U01399,2025-06-12,P003,智能手表,数码配件,1,466.57,自然搜索,华东,已支付,466.57,2025-06,2025-06-12,True,3
O002365,U00761,2025-03-24,P008,通勤帆布包,服饰鞋包,1,146.6,直播间,西北,已支付,146.6,2025-03,2025-03-24,False,1
O002366,U01006,2025-04-17,P006,精华液礼盒,美妆个护,1,229.11,自然搜索,西南,已支付,229.11,2025-04,2025-04-17,True,3
O002367,U00818,2025-12-26,P003,智能手表,数码配件,1,450.63,直播间,华南,已支付,450.63,2025-12,2025-12-26,True,4
O002368,U00450,2025-07-22,P013,人体工学椅,家居生活,1,1022.33,直播间,华北,已支付,1022.33,2025-07,2025-07-22,True,2
O002369,U01359,2025-01-01,P008,通勤帆布包,服饰鞋包,2,151.35,信息流广告,华北,已支付,302.7,2025-01,2025-01-01,False,1
O002370,U01286,2025-06-24,P002,机械键盘,数码配件,1,243.26,直播间,华北,已支付,243.26,2025-06,2025-06-24,False,1
O002372,U01096,2025-10-13,P007,轻薄羽绒服,服饰鞋包,1,364.84,自然搜索,华北,已支付,364.84,2025-10,2025-10-13,False,1
O002373,U00773,2025-11-17,P005,氨基酸洗面奶,美妆个护,1,60.7,自然搜索,东北,已支付,60.7,2025-11,2025-11-17,True,5
O002374,U00659,2025-01-30,P009,跑步运动鞋,服饰鞋包,2,331.54,信息流广告,华北,已支付,663.08,2025-01,2025-01-30,False,1
O002375,U00820,2025-07-24,P004,补水面膜套装,美妆个护,1,95.93,信息流广告,西北,已支付,95.93,2025-07,2025-07-24,True,2
O002376,U01244,2025-10-31,P015,收纳箱套装,家居生活,1,87.09,直播间,华南,已支付,87.09,2025-10,2025-10-31,True,2
O002377,U00289,2025-09-22,P004,补水面膜套装,美妆个护,1,103.71,直播间,华东,已支付,103.71,2025-09,2025-09-22,True,3
O002378,U00041,2025-07-15,P009,跑步运动鞋,服饰鞋包,1,374.06,直播间,未知地区,已支付,374.06,2025-07,2025-07-15,True,2
O002379,U00984,2025-07-05,P012,坚果礼盒,食品饮料,2,137.62,自然搜索,华南,已支付,275.24,2025-07,2025-07-05,False,1
O002380,U00130,2025-09-21,P006,精华液礼盒,美妆个护,2,195.37,信息流广告,东北,已支付,390.74,2025-09,2025-09-21,True,2
O002381,U00949,2025-07-25,P015,收纳箱套装,家居生活,1,92.98,会员短信,华中,已支付,92.98,2025-07,2025-07-25,True,2
O002382,U00092,2025-10-21,P004,补水面膜套装,美妆个护,1,90.58,信息流广告,华北,已支付,90.58,2025-10,2025-10-21,True,3
O002383,U01325,2025-09-11,P005,氨基酸洗面奶,美妆个护,1,64.35,会员短信,华中,已支付,64.35,2025-09,2025-09-11,True,3
O002384,U00142,2025-08-02,P012,坚果礼盒,食品饮料,1,109.0,信息流广告,华东,已支付,109.0,2025-08,2025-08-02,False,1
O002385,U00389,2025-09-27,P003,智能手表,数码配件,1,495.1,自然搜索,西北,已支付,495.1,2025-09,2025-09-27,True,2
O002386,U00334,2025-12-18,P004,补水面膜套装,美妆个护,1,69.54,会员短信,东北,已支付,69.54,2025-12,2025-12-18,True,3
O002387,U00719,2025-06-24,P004,补水面膜套装,美妆个护,1,69.8,会员短信,华南,已支付,69.8,2025-06,2025-06-24,True,2
O002388,U01326,2025-01-19,P013,人体工学椅,家居生活,2,954.63,社群团购,华南,已支付,1909.26,2025-01,2025-01-19,False,1
O002389,U01253,2025-08-31,P011,精品挂耳咖啡,食品饮料,1,80.41,信息流广告,华中,已支付,80.41,2025-08,2025-08-31,True,3
O002390,U00067,2025-02-19,P002,机械键盘,数码配件,2,260.87,自然搜索,西北,已支付,521.74,2025-02,2025-02-19,False,1
O002391,U00568,2025-11-26,P013,人体工学椅,家居生活,1,643.63,社群团购,西北,已支付,643.63,2025-11,2025-11-26,True,3
O002392,U00005,2025-06-01,P015,收纳箱套装,家居生活,1,79.46,未知渠道,华南,已支付,79.46,2025-06,2025-06-01,True,2
O002393,U00636,2025-12-19,P006,精华液礼盒,美妆个护,1,187.44,信息流广告,西南,已支付,187.44,2025-12,2025-12-19,True,2
O002394,U00072,2025-12-17,P010,即食燕麦组合,食品饮料,1,65.24,自然搜索,东北,已支付,65.24,2025-12,2025-12-17,True,2
O002396,U00393,2025-06-28,P005,氨基酸洗面奶,美妆个护,1,63.93,社群团购,华南,已支付,63.93,2025-06,2025-06-28,False,1
O002397,U00496,2025-04-10,P007,轻薄羽绒服,服饰鞋包,1,364.49,社群团购,华中,已支付,364.49,2025-04,2025-04-10,True,2
O002398,U01186,2025-08-12,P010,即食燕麦组合,食品饮料,2,55.43,自然搜索,华北,已支付,110.86,2025-08,2025-08-12,False,1
O002399,U00377,2025-05-21,P011,精品挂耳咖啡,食品饮料,1,69.93,社群团购,华南,已支付,69.93,2025-05,2025-05-21,True,5
O002401,U00190,2025-11-14,P011,精品挂耳咖啡,食品饮料,1,65.97,信息流广告,华中,已支付,65.97,2025-11,2025-11-14,True,10
O002402,U00154,2025-06-02,P003,智能手表,数码配件,1,497.81,自然搜索,华中,已支付,497.81,2025-06,2025-06-02,False,1
O002403,U00494,2025-05-26,P002,机械键盘,数码配件,2,284.18,自然搜索,西南,已支付,568.36,2025-05,2025-05-26,True,3
O002404,U00605,2025-06-06,P008,通勤帆布包,服饰鞋包,1,132.88,信息流广告,华东,已支付,132.88,2025-06,2025-06-06,False,1
O002405,U00804,2025-03-17,P006,精华液礼盒,美妆个护,1,294.86,自然搜索,华北,已支付,294.86,2025-03,2025-03-17,True,2
O002406,U00401,2025-03-13,P005,氨基酸洗面奶,美妆个护,1,60.3,自然搜索,华东,已支付,60.3,2025-03,2025-03-13,False,1
O002407,U00226,2025-11-10,P003,智能手表,数码配件,1,442.37,自然搜索,华中,已支付,442.37,2025-11,2025-11-10,False,1
O002408,U00422,2025-08-24,P009,跑步运动鞋,服饰鞋包,1,310.1,自然搜索,华中,已支付,310.1,2025-08,2025-08-24,True,3
O002411,U00369,2025-10-07,P004,补水面膜套装,美妆个护,1,75.03,直播间,华中,已支付,75.03,2025-10,2025-10-07,True,2
O002412,U00710,2025-07-05,P007,轻薄羽绒服,服饰鞋包,1,282.0,直播间,西南,已支付,282.0,2025-07,2025-07-05,False,1
O002413,U00486,2025-07-26,P007,轻薄羽绒服,服饰鞋包,1,445.61,信息流广告,华中,已支付,445.61,2025-07,2025-07-26,True,2
O002414,U00384,2025-11-19,P002,机械键盘,数码配件,1,240.32,社群团购,华南,已支付,240.32,2025-11,2025-11-19,False,1
O002415,U00052,2025-09-02,P009,跑步运动鞋,服饰鞋包,1,359.86,信息流广告,华中,已支付,359.86,2025-09,2025-09-02,False,1
O002416,U01377,2025-12-16,P014,香薰加湿器,家居生活,1,140.2,会员短信,华南,已支付,140.2,2025-12,2025-12-16,True,3
O002417,U00541,2025-07-12,P006,精华液礼盒,美妆个护,1,213.65,自然搜索,华南,已支付,213.65,2025-07,2025-07-12,False,1
O002419,U00197,2025-05-07,P011,精品挂耳咖啡,食品饮料,1,78.22,信息流广告,华北,已支付,78.22,2025-05,2025-05-07,False,1
O002421,U00599,2025-11-05,P005,氨基酸洗面奶,美妆个护,2,49.75,信息流广告,华南,已支付,99.5,2025-11,2025-11-05,False,1
O002422,U00789,2025-06-18,P013,人体工学椅,家居生活,1,793.18,自然搜索,华东,已支付,793.18,2025-06,2025-06-18,True,3
O002423,U00825,2025-09-06,P012,坚果礼盒,食品饮料,2,97.77,会员短信,华中,已支付,195.54,2025-09,2025-09-06,True,3
O002424,U00178,2025-08-22,P008,通勤帆布包,服饰鞋包,1,142.03,自然搜索,华中,已支付,142.03,2025-08,2025-08-22,True,2
O002425,U00539,2025-04-14,P014,香薰加湿器,家居生活,2,206.17,会员短信,东北,已支付,412.34,2025-04,2025-04-14,True,2
O002426,U00757,2025-06-05,P003,智能手表,数码配件,3,478.68,直播间,华中,已支付,1436.04,2025-06,2025-06-05,True,3
O002428,U01386,2025-11-10,P003,智能手表,数码配件,1,492.11,未知渠道,华北,已支付,492.11,2025-11,2025-11-10,True,5
O002429,U00643,2025-09-05,P015,收纳箱套装,家居生活,1,88.5,自然搜索,华北,已支付,88.5,2025-09,2025-09-05,True,2
O002430,U01244,2025-11-11,P007,轻薄羽绒服,服饰鞋包,2,304.95,信息流广告,华南,已支付,609.9,2025-11,2025-11-11,True,3
O002431,U00653,2025-12-20,P009,跑步运动鞋,服饰鞋包,2,286.21,直播间,华东,已支付,572.42,2025-12,2025-12-20,True,3
